,index,movieId,Mean_rating,Total_ratings,title,startYear,IMDBRating,IMBDVotes,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,language_en,language_es,language_fr,Adult_0,region_FR,region_US
3031,3031,4109,2.5714285714285716,7,Flowers in the Attic (1987),1987.0,5.8,9283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3032,3032,4110,3.0,1,"Fourth Protocol, The (1987)",1987.0,6.6,8851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3033,3033,4111,3.0,1,Gardens of Stone (1987),1987.0,6.4,5076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
3034,3034,4113,3.0,2,"Glass Menagerie, The (1987)",1987.0,7.1,1914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3035,3035,4115,2.0,1,Hiding Out (1987),1987.0,6.5,3249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3036,3036,4116,5.0,1,Hollywood Shuffle (1987),1987.0,7.0,4943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3037,3037,4117,4.333333333333333,3,Hope and Glory (1987),1987.0,7.3,12315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3038,3038,4121,3.125,12,Innerspace (1987),1987.0,6.8,53766,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
3039,3039,4123,2.0,1,Ishtar (1987),1987.0,4.4,10200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3040,3040,4124,1.25,4,Jaws: The Revenge (1987),1987.0,3.0,40876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3041,3041,4125,0.75,2,Leonard Part 6 (1987),1987.0,2.2,7839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
3042,3042,4126,3.5,4,Less Than Zero (1987),1987.0,6.5,18068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3043,3043,4127,1.6666666666666667,3,"Like Father, Like Son (1987)",1987.0,5.2,5569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3044,3044,4128,3.7115384615384617,26,"Lost Boys, The (1987)",1987.0,7.3,123045,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3045,3045,4129,1.0,1,Made in Heaven (1987),1987.0,6.5,3087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3046,3046,4130,1.8333333333333333,3,Maid to Order (1987),1987.0,5.6,3191,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3047,3047,4131,1.8333333333333333,3,Making Mr. Right (1987),1987.0,5.4,2453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
3048,3048,4132,2.625,8,Mannequin (1987),1987.0,5.9,28918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3049,3049,4133,2.5625,8,Masters of the Universe (1987),1987.0,5.4,36590,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
3050,3050,4135,5.0,1,"Monster Squad, The (1987)",1987.0,7.1,28120,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3051,3051,4138,1.0,2,My Demon Lover (1987),1987.0,4.6,1176,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3052,3052,4139,3.0,1,No Man's Land (1987),1987.0,6.1,4183,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3053,3053,4141,2.5,4,Head Over Heels (2001),2001.0,5.5,13768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3054,3054,4142,4.25,2,Left Behind: The Movie (2000),2000.0,4.5,9006,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3055,3055,4143,3.5,1,Valentine (2001),2001.0,4.9,24875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
3056,3056,4144,4.214285714285714,14,In the Mood For Love (Fa yeung nin wa) (2000),2000.0,8.1,121912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3057,3057,4146,3.0,3,"Million Dollar Hotel, The (2001)",2000.0,5.9,20697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
3058,3058,4147,4.0,2,Nico and Dani (Krámpack) (2000),2000.0,6.6,5890,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3059,3059,4148,2.9358974358974357,39,Hannibal (2001),2001.0,6.8,252659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3060,3060,4149,2.772727272727273,11,Saving Silverman (Evil Woman) (2001),2001.0,5.9,38509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3061,3061,4152,4.25,2,Vatel (2000),2000.0,6.6,7340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3062,3062,4153,2.4166666666666665,12,Down to Earth (2001),2001.0,5.5,21497,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3063,3063,4154,4.0,2,Recess: School's Out (2001),2001.0,6.6,9374,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3064,3064,4155,3.3125,8,Sweet November (2001),2001.0,6.7,85225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3065,3065,4156,2.0,1,Company Man (2000),2000.0,5.4,1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3066,3066,4158,2.0833333333333335,6,Monkeybone (2001),2001.0,4.7,16633,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3067,3067,4159,2.7142857142857144,7,3000 Miles to Graceland (2001),2001.0,6.0,43532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3068,3068,4160,4.125,4,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",2000.0,7.1,5268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3069,3069,4161,3.347826086956522,23,"Mexican, The (2001)",2001.0,6.1,102456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3070,3070,4164,3.5,2,"Caveman's Valentine, The (2001)",2001.0,5.8,6286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3071,3071,4166,2.5,2,Series 7: The Contenders (2001),2001.0,6.5,6306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3072,3072,4167,3.0,10,15 Minutes (2001),2001.0,6.1,48208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3073,3073,4168,2.75,4,Get Over It (2001),2001.0,5.7,17847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3074,3074,4171,4.0,1,Long Night's Journey Into Day (2000),2000.0,7.0,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3075,3075,4174,3.0,1,Avalon (1990),1990.0,7.2,5649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3076,3076,4175,3.625,4,Gray's Anatomy (1996),1996.0,6.8,2083,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3077,3077,4178,3.5,6,Of Mice and Men (1939),1939.0,7.9,5422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3078,3078,4180,5.0,1,Reform School Girls (1986),1986.0,5.3,2129,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3079,3079,4181,2.0,1,Tapeheads (1988),1988.0,5.7,3814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3080,3080,4184,4.0,1,"Bishop's Wife, The (1947)",1947.0,7.6,13842,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3081,3081,4187,3.8333333333333335,3,Lilies of the Field (1963),1963.0,7.6,8961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3082,3082,4189,2.5,1,"Greatest Story Ever Told, The (1965)",1965.0,6.6,9020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3083,3083,4190,4.0,2,Elmer Gantry (1960),1960.0,7.8,10259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3084,3084,4191,3.25,4,Alfie (1966),1966.0,7.0,13384,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3085,3085,4193,4.0,2,"Fantasticks, The (1995)",2000.0,5.6,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
3086,3086,4195,3.8333333333333335,3,"Abominable Dr. Phibes, The (1971)",1971.0,7.1,13388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
3087,3087,4197,3.0,1,Real Life (1979),1979.0,7.1,2829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3088,3088,4198,3.0,1,Battle Beyond the Stars (1980),1980.0,5.5,7982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
3089,3089,4200,3.25,2,Double Impact (1991),1991.0,5.6,37710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3090,3090,4202,3.0,1,Fuzz (1972),1972.0,5.5,1543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3091,3091,4203,3.1666666666666665,6,Harley Davidson and the Marlboro Man (1991),1991.0,6.2,18350,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3092,3092,4204,1.0,1,Losin' It (1983),1983.0,4.9,4035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3093,3093,4205,3.1666666666666665,6,Mermaids (1990),1990.0,6.7,28436,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3094,3094,4207,2.0,3,Navy Seals (1990),1990.0,5.6,15655,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3095,3095,4210,3.9166666666666665,6,Manhunter (1986),1986.0,7.2,65281,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3096,3096,4211,3.75,6,Reversal of Fortune (1990),1990.0,7.2,14602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3097,3097,4212,3.0,1,Death on the Nile (1978),1978.0,7.3,27924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
3098,3098,4214,2.8846153846153846,13,Revenge of the Nerds (1984),1984.0,6.7,48377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3099,3099,4215,2.0833333333333335,6,Revenge of the Nerds II: Nerds in Paradise (1987),1987.0,5.2,13257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3100,3100,4217,4.25,2,4 Little Girls (1997),1997.0,7.8,2827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3101,3101,4218,3.5,1,River's Edge (1986),1986.0,7.0,15744,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3102,3102,4219,3.3333333333333335,3,Girls Just Want to Have Fun (1985),1985.0,6.0,9769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3103,3103,4220,3.4,5,"Longest Yard, The (1974)",1974.0,7.1,16918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3104,3104,4221,2.625,4,Necessary Roughness (1991),1991.0,6.2,10246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3105,3105,4223,3.5125,40,Enemy at the Gates (2001),2001.0,7.6,241282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3106,3106,4224,2.75,2,Exit Wounds (2001),2001.0,5.6,31839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3107,3107,4225,4.0,7,"Dish, The (2001)",2000.0,7.1,15246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3108,3108,4226,4.122641509433962,159,Memento (2000),2000.0,8.4,1113633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3109,3109,4228,2.15,10,Heartbreakers (2001),2001.0,6.2,51304,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3110,3110,4229,2.125,4,Say It Isn't So (2001),2001.0,5.0,12553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3111,3111,4231,3.5,5,Someone Like You (2001),2001.0,6.1,23377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3112,3112,4232,2.9464285714285716,28,Spy Kids (2001),2001.0,5.5,107590,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3113,3113,4233,2.0,6,Tomcats (2001),2001.0,5.4,17387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3114,3114,4234,3.2,5,"Tailor of Panama, The (2001)",2001.0,6.1,27739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3115,3115,4235,3.9347826086956523,23,Amores Perros (Love's a Bitch) (2000),2000.0,8.1,221635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3116,3116,4236,3.5,1,Keep the River on Your Right: A Modern Cannibal Tale (2000),2000.0,6.7,795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3117,3117,4237,4.0,1,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",2000.0,7.7,5909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3118,3118,4238,3.1470588235294117,17,Along Came a Spider (2001),2001.0,6.4,76378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
3119,3119,4239,3.8137254901960786,51,Blow (2001),2001.0,7.6,238863,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3120,3120,4240,2.0,1,Just Visiting (2001),2001.0,5.8,18195,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3121,3121,4242,2.0,1,Beautiful Creatures (2000),2000.0,5.9,3434,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3122,3122,4243,4.0,1,Brigham City (2001),2001.0,6.8,1337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
3123,3123,4246,3.623076923076923,65,Bridget Jones's Diary (2001),2001.0,6.7,222339,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3124,3124,4247,2.380952380952381,21,Joe Dirt (2001),2001.0,6.0,50990,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
3125,3125,4248,1.75,6,Josie and the Pussycats (2001),2001.0,5.4,21598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3126,3126,4251,2.0,1,Chopper (2000),2000.0,7.2,35982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3127,3127,4252,3.25,2,"Circle, The (Dayereh) (2000)",2000.0,7.4,5707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3128,3128,4254,2.1923076923076925,13,Crocodile Dundee in Los Angeles (2001),2001.0,4.8,23343,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3129,3129,4255,2.2,10,Freddy Got Fingered (2001),2001.0,4.6,45812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3130,3130,4256,3.6666666666666665,3,"Center of the World, The (2001)",2001.0,5.8,4549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3131,3131,4259,3.5,4,"Luzhin Defence, The (2000)",2000.0,6.8,4198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3132,3132,4260,2.0,1,"Visit, The (2000)",2000.0,5.9,235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3133,3133,4262,3.9328358208955225,67,Scarface (1983),1983.0,8.3,731830,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3134,3134,4263,4.0,2,Days of Wine and Roses (1962),1962.0,7.9,11315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3135,3135,4265,3.0,5,Driven (2001),2001.0,4.6,39134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3136,3136,4267,3.4,5,One Night at McCool's (2001),2001.0,6.1,28287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3137,3137,4268,2.5,2,Town & Country (2001),2001.0,4.5,4644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3138,3138,4270,3.088888888888889,45,"Mummy Returns, The (2001)",2001.0,6.4,298808,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3139,3139,4273,4.5,2,Under the Sand (2000),2000.0,7.1,8218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3140,3140,4275,2.9,5,Krull (1983),1983.0,6.1,30091,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
3141,3141,4276,2.5,2,Lost in America (1985),1985.0,7.0,7724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3142,3142,4278,4.166666666666667,3,Triumph of the Will (Triumph des Willens) (1934),1935.0,7.3,14776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3143,3143,4280,3.5555555555555554,9,"World According to Garp, The (1982)",1982.0,7.2,24716,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3144,3144,4282,3.5,1,Fellini Satyricon (1969),1969.0,6.9,14746,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3145,3145,4284,3.0,1,Frankie and Johnny (1966),1966.0,5.7,1786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3146,3146,4285,2.8333333333333335,3,Frankie and Johnny (1991),1991.0,6.8,28716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3147,3147,4289,2.8333333333333335,3,"City of Women, The (Città delle donne, La) (1980)",1980.0,7.0,6337,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3148,3148,4290,2.0,1,For the Boys (1991),1991.0,6.4,5091,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3149,3149,4291,2.727272727272727,11,Nine to Five (a.k.a. 9 to 5) (1980),1980.0,6.9,27280,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3150,3150,4292,3.5,2,Norma Rae (1979),1979.0,7.3,10365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3151,3151,4293,2.5,4,Summer Rental (1985),1985.0,6.3,13754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3152,3152,4294,4.0,2,"5,000 Fingers of Dr. T, The (1953)",1953.0,6.8,3775,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
3153,3153,4296,3.0,2,Love Story (1970),1970.0,6.9,30464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3154,3154,4297,3.75,2,Pelle the Conqueror (Pelle erobreren) (1987),1987.0,7.8,10066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3155,3155,4298,4.75,2,Rififi (Du rififi chez les hommes) (1955),1955.0,8.2,27852,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3156,3156,4299,3.341463414634146,41,"Knight's Tale, A (2001)",2001.0,6.9,170102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3157,3157,4300,4.0,3,Bread and Roses (2000),2000.0,7.0,5296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3158,3158,4304,3.6,5,Startup.com (2001),2001.0,7.0,3252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3159,3159,4305,1.625,4,Angel Eyes (2001),2001.0,5.6,22446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
3160,3160,4306,3.8676470588235294,170,Shrek (2001),2001.0,7.8,607535,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3161,3161,4307,4.5,1,"Fast Food, Fast Women (2000)",2000.0,6.4,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3162,3162,4308,3.590909090909091,55,Moulin Rouge (2001),2001.0,7.6,264962,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
3163,3163,4310,2.9651162790697674,43,Pearl Harbor (2001),2001.0,6.2,309247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
3164,3164,4312,3.5,2,Himalaya (Himalaya - l'enfance d'un chef) (1999),1999.0,7.5,5031,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3165,3165,4313,3.5,2,"Man Who Cried, The (2000)",2000.0,6.2,14199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3166,3166,4316,2.0,2,Ice Castles (1978),1978.0,6.6,3097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3167,3167,4317,2.5,3,Love Potion #9 (1992),1992.0,5.7,12962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3168,3168,4321,3.370967741935484,31,City Slickers (1991),1991.0,6.8,47935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
3169,3169,4322,3.75,10,Eight Men Out (1988),1988.0,7.2,18538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3170,3170,4323,4.0,1,"Horse Soldiers, The (1959)",1959.0,7.2,9396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
3171,3171,4325,4.0,1,"Night, The (Notte, La) (1960)",1961.0,8.1,17870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3172,3172,4326,3.590909090909091,11,Mississippi Burning (1988),1988.0,7.8,87199,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
3173,3173,4327,3.59375,16,"Magnificent Seven, The (1960)",1960.0,7.7,86855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
3174,3174,4329,3.6666666666666665,3,Rio Bravo (1959),1959.0,8.0,55642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
3175,3175,4333,3.2,10,Throw Momma from the Train (1987),1987.0,6.3,33249,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3176,3176,4334,4.6,5,Yi Yi (2000),2000.0,8.2,20348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3177,3177,4337,3.5,2,"Sand Pebbles, The (1966)",1966.0,7.6,13401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
